product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
38f894aa22356ddb9e98478fbc016083,cama_mesa_banho,56.0,557.0,1.0,600.0,16.0,10.0,16.0
81e32892fb8587aa24b175d42bb6bfcc,utilidades_domesticas,46.0,602.0,1.0,2075.0,47.0,26.0,21.0
80a43af9cebbce401a0e92603326450c,utilidades_domesticas,55.0,594.0,3.0,213.0,23.0,11.0,15.0
963d31ba36326bbc6c8da3be482de3c6,bebes,58.0,2705.0,6.0,800.0,34.0,14.0,31.0
94021629fe94938c83a4bcd146938d8b,telefonia,49.0,374.0,2.0,100.0,19.0,3.0,12.0
07bb371fdfa423305dd7e7d94cf36565,alimentos_bebidas,41.0,342.0,1.0,250.0,16.0,2.0,12.0
5c973b4202aac5c372a483e712306f4f,cama_mesa_banho,38.0,182.0,2.0,350.0,25.0,9.0,19.0
57d79905de06d8897872c551bfd09358,telefonia,59.0,540.0,4.0,300.0,17.0,4.0,12.0
bf04528618b481f107b7ea5747432102,eletrodomesticos_2,46.0,1147.0,2.0,300.0,16.0,11.0,16.0
7c91038b7370c2ea3343e1472be3e97c,cool_stuff,35.0,596.0,4.0,200.0,17.0,9.0,14.0
21634fadc73ca34ac36813b02f1f10c8,utilidades_domesticas,51.0,906.0,3.0,800.0,44.0,14.0,35.0
c0a0317835135e4c05a7efcb08ca7fb7,brinquedos,50.0,2048.0,2.0,300.0,20.0,10.0,15.0
5e8aecf4f90080173b0afd1bea6c129f,eletroportateis,39.0,141.0,3.0,200.0,24.0,13.0,13.0
07591f80309eb6393c6af043b234cb83,moveis_escritorio,42.0,2230.0,1.0,16650.0,58.0,28.0,58.0
24016cd8f7a556eaaf043552e23df9f4,utilidades_domesticas,48.0,410.0,1.0,650.0,25.0,10.0,20.0
e78506414d2563b6414cfd84b7fa0802,perfumaria,58.0,827.0,1.0,460.0,20.0,14.0,20.0
7ae50b74ad986c344d970b0d8337d9de,automotivo,48.0,1159.0,1.0,440.0,19.0,9.0,13.0
101a896b1137f70a7bbb2b9fac61458d,relogios_presentes,46.0,561.0,1.0,342.0,17.0,9.0,12.0
173d5a1b6c4ea4f41aafca840646d240,informatica_acessorios,60.0,2442.0,4.0,100.0,16.0,16.0,16.0
3a190a87d4cb405372538cabe41788a6,informatica_acessorios,51.0,1066.0,2.0,375.0,16.0,13.0,14.0
be55ae76be8824525f40695d49a5a7b5,agro_industria_e_comercio,42.0,370.0,2.0,2350.0,18.0,36.0,18.0
187b7f06c80dc6842fdd117909a05be7,moveis_decoracao,48.0,219.0,3.0,300.0,16.0,5.0,20.0
79a0f9f823d85410833d712d89666717,utilidades_domesticas,60.0,361.0,3.0,1400.0,39.0,18.0,27.0
9defbbbbd3c270b0c41dfcbf70582147,artigos_de_natal,59.0,573.0,8.0,3750.0,41.0,16.0,39.0
9a8706b8c060b16e5f0d2925f20bc35b,esporte_lazer,33.0,73.0,3.0,100.0,25.0,25.0,25.0
2ae94d219369eb83f204effd82cb9f31,informatica_acessorios,51.0,562.0,4.0,350.0,16.0,4.0,16.0
43423cdffde7fda63d0414ed38c11a73,relogios_presentes,41.0,1159.0,4.0,350.0,16.0,14.0,11.0
d9cb2ed0c6d5ccdd1da7ae9e8cad120c,utilidades_domesticas,60.0,446.0,5.0,10300.0,45.0,28.0,45.0
d2f391b26a0f90176e7a118c6988787d,telefonia,56.0,1705.0,2.0,150.0,17.0,12.0,17.0
06f89d2b2a8b4994e56366402feacba9,consoles_games,58.0,1811.0,4.0,750.0,16.0,8.0,11.0
ae3e0cf8b9e4a3a027fc5d4b0a3eb2a0,telefonia,53.0,538.0,1.0,200.0,19.0,4.0,12.0
16b1b4ab7d5e3918d20c5d3da3cb8247,eletronicos,43.0,463.0,3.0,100.0,18.0,14.0,15.0
39478306951bbc2bdafa47682ce2ea10,relogios_presentes,60.0,576.0,3.0,250.0,16.0,2.0,20.0
9456cf1bbafac590a3b7698a06cb190f,perfumaria,30.0,138.0,1.0,200.0,20.0,7.0,20.0
2bcade3be09c837c06332d0aac506d23,esporte_lazer,50.0,970.0,2.0,400.0,25.0,15.0,20.0
85e47c36b9e15522778da086983e41f4,esporte_lazer,34.0,348.0,1.0,90.0,21.0,4.0,19.0
f0096308129bfff1e9d11aa389fe23e1,eletronicos,38.0,818.0,2.0,600.0,16.0,11.0,11.0
dd60cac04e6bcbc919cb1c7dcc473211,utilidades_domesticas,59.0,379.0,1.0,900.0,45.0,20.0,25.0
38021cef829efa264df6f9d21c4df6e9,instrumentos_musicais,37.0,182.0,1.0,250.0,24.0,10.0,11.0
c872a0597aebcf0777299db27d6d94d4,beleza_saude,39.0,2389.0,1.0,3600.0,16.0,28.0,11.0
7851efb8bb0ad47b04465d6794c57814,papelaria,49.0,432.0,1.0,4050.0,26.0,26.0,26.0
6adc261becb6dfbd0fec7c705521f76b,pet_shop,38.0,88.0,2.0,675.0,20.0,18.0,17.0
b7f7b781db33f7f78996fea3804d6766,eletronicos,42.0,600.0,4.0,450.0,19.0,23.0,19.0
957bdadbdfc3aa7b33ac86d926721838,beleza_saude,48.0,832.0,1.0,450.0,20.0,15.0,15.0
887c03038c774a15272a3e75ca7b4fa7,informatica_acessorios,58.0,548.0,1.0,150.0,16.0,14.0,11.0
6c698925de870b02a87e337a0d3af1c3,perfumaria,50.0,248.0,1.0,363.0,22.0,16.0,20.0
8d6f2c3454002d3f5aa7479a7fad7794,moveis_sala,52.0,1105.0,1.0,30000.0,80.0,60.0,60.0
442c4ff18b437710dbb8ca943e7ac401,esporte_lazer,32.0,916.0,5.0,75.0,28.0,20.0,30.0
f32415d23c358ef1e387a7d329d9ce9f,papelaria,59.0,276.0,2.0,550.0,66.0,12.0,12.0
224f4ce3262279a31db214df54befe1b,beleza_saude,56.0,608.0,1.0,350.0,19.0,12.0,13.0
ba18adc40ca44b32fa25f2dd031e1d6c,eletronicos,50.0,585.0,2.0,183.0,17.0,7.0,12.0
9db80a1001d694e578f7e4ed77db792e,beleza_saude,59.0,159.0,2.0,200.0,25.0,15.0,15.0
069a004edf898d16c9331bafd6ac7f46,moveis_decoracao,28.0,929.0,4.0,950.0,25.0,25.0,25.0
cd7f7f00061ea28ae06afc6dc5786cf0,moveis_decoracao,33.0,1183.0,5.0,350.0,68.0,8.0,13.0
5264bb8a8395e30c0d59ac73be2c7613,telefonia,29.0,341.0,3.0,83.0,19.0,4.0,11.0
072beb18e7e338f786c4984843463ea9,beleza_saude,52.0,1877.0,1.0,325.0,16.0,16.0,16.0
1427b126f61597524866770b05d4eed2,informatica_acessorios,51.0,378.0,1.0,200.0,17.0,13.0,13.0
10a03d415cde6853f5f246661f9d1bf0,perfumaria,47.0,902.0,1.0,300.0,16.0,11.0,11.0
854f1672c41eaa84b3e3a79e06146f63,telefonia,59.0,777.0,6.0,350.0,17.0,4.0,12.0
77d33bd0b4fcc822df9ee16dd7c13a13,cine_foto,45.0,701.0,3.0,150.0,20.0,20.0,20.0
35e30f098f0bdf1af247ff22a9b14fd8,bebes,56.0,718.0,3.0,5050.0,30.0,5.0,30.0
f3637eb5ce07d19f2f9eca6bb7dc29d6,automotivo,52.0,666.0,1.0,700.0,16.0,11.0,11.0
6c8dfcd9be1c04a1b4f98bb6c283a6aa,instrumentos_musicais,37.0,284.0,1.0,289.0,37.0,12.0,13.0
03fed41c5e9067007d852ff83d602753,brinquedos,46.0,1107.0,1.0,19650.0,75.0,76.0,22.0
ca5c923962558430573f83661dbe36d6,pet_shop,59.0,747.0,2.0,1250.0,40.0,20.0,30.0
72cd62166086ea7878031f2ad9e3c1c2,moveis_decoracao,51.0,688.0,1.0,250.0,22.0,2.0,32.0
ed0a1bec6300918e25cecb6cdb2a2c0b,beleza_saude,38.0,653.0,1.0,50.0,18.0,12.0,15.0
e29a76f2a3941ad2dba120f90a536829,casa_construcao,52.0,1653.0,3.0,10550.0,40.0,30.0,30.0
213e2ce140e9d3ed98d1a89b6cbca7c3,automotivo,27.0,496.0,1.0,1933.0,28.0,13.0,14.0
ba4d4408f422ce8b42de69cbf879f5f9,alimentos_bebidas,38.0,916.0,1.0,300.0,21.0,10.0,15.0
c38640ae3a92231abddd15f1fd863eb2,automotivo,56.0,596.0,2.0,925.0,60.0,8.0,33.0
c8eb5b2d7173db25ec9bfc54dcb4ccbb,bebes,44.0,1135.0,1.0,450.0,25.0,15.0,17.0
e28a83b76a4ef29f90a34d134961e22f,esporte_lazer,49.0,749.0,2.0,2800.0,35.0,12.0,35.0
0ceb7ce77881482fe28344a2c31fb584,automotivo,59.0,1133.0,3.0,825.0,25.0,18.0,23.0
485aa17cb179a6624fb0c9e12cc639d1,cool_stuff,51.0,873.0,3.0,900.0,18.0,9.0,27.0
3a362c0e7f9a69276e2d95869a3e143b,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,59.0,582.0,1.0,263.0,17.0,12.0,13.0
26baeb9025380946e10f3f86d808e24d,cool_stuff,30.0,262.0,1.0,287.0,25.0,10.0,21.0
189d6b9a380642d0ee2245277cc9b2f2,artes_e_artesanato,45.0,379.0,3.0,1250.0,19.0,10.0,22.0
181abab3cccc131f868d3bc7a5b97fd0,moveis_sala,38.0,433.0,1.0,1100.0,31.0,5.0,31.0
164ef5973ee113556104727b850ae68f,papelaria,35.0,165.0,1.0,700.0,50.0,18.0,34.0
5d923ead886c44b86845f69e50520c3e,portateis_cozinha_e_preparadores_de_alimentos,58.0,284.0,1.0,1200.0,25.0,33.0,25.0
36e3be906f26fd10ba0470f646f66c91,cama_mesa_banho,46.0,2377.0,1.0,1700.0,30.0,23.0,11.0
aa7f79d969950d52a482f5450f2e9fee,casa_construcao,60.0,456.0,2.0,400.0,16.0,17.0,15.0
4a24717893a6c8f3cfcf9843b8987d15,artes_e_artesanato,36.0,576.0,5.0,350.0,32.0,2.0,28.0
0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57.0,339.0,2.0,1800.0,37.0,22.0,40.0
0bba7f78f15c9bfe3964a088ae67ba0a,automotivo,34.0,419.0,1.0,9100.0,30.0,60.0,30.0
ead266a05b90f4ef77c8c3469bf89e3a,informatica_acessorios,44.0,1096.0,1.0,575.0,18.0,20.0,18.0
7ce57d3b4580add21034625c406cfd6e,moveis_decoracao,48.0,219.0,2.0,600.0,16.0,5.0,20.0
50e08517d3e71a6c24abf633e8d88ca1,utilidades_domesticas,55.0,1733.0,1.0,1818.0,33.0,17.0,26.0
c1ec41f62db54e0bfbca55a7068f0b5e,perfumaria,58.0,264.0,7.0,400.0,27.0,10.0,15.0
3963a38599692e337822f032da892d5e,casa_construcao,53.0,849.0,4.0,600.0,22.0,18.0,22.0
e08192138b9dd9d108e24309947e57f7,beleza_saude,32.0,650.0,1.0,1200.0,16.0,16.0,16.0
ed50ef551530d9a6966c1b0cdfed30a1,papelaria,45.0,522.0,1.0,350.0,25.0,10.0,17.0
4c1402c34f16afeb4c737aeaaf23fd0b,automotivo,52.0,294.0,1.0,8900.0,105.0,15.0,34.0
2e104fe380a40d60654e7b36c7cf0fbf,sinalizacao_e_seguranca,53.0,1078.0,1.0,250.0,20.0,11.0,15.0
c4acfef3648dc249668e3e8380902cf8,automotivo,54.0,853.0,3.0,1750.0,24.0,69.0,53.0
49e32ecc1547ad9af62e9c7de8197172,bebes,59.0,121.0,1.0,700.0,39.0,16.0,40.0
141b7f1c4036e50d42d9ba4b253d59a0,automotivo,49.0,725.0,6.0,1850.0,31.0,28.0,28.0
16616beea59b12efb813aafa8b759f23,telefonia,50.0,1986.0,1.0,100.0,19.0,5.0,13.0
804a1a0d5ac09246cf0d527bbd4c5aa3,artes,34.0,137.0,1.0,250.0,20.0,8.0,11.0
67aa395a5cc2e28207a6227ed48749d7,construcao_ferramentas_construcao,59.0,774.0,3.0,850.0,24.0,7.0,24.0
88c676304d4d4f0eaafc6ca88308f83b,instrumentos_musicais,60.0,538.0,1.0,3300.0,20.0,20.0,20.0
d76b0c7f80641d892f4e650e74e4c120,beleza_saude,49.0,1245.0,3.0,1150.0,50.0,10.0,15.0
040fe1cdb263eb2c9b1322875b0afcb7,perfumaria,36.0,561.0,1.0,2303.0,26.0,15.0,23.0
ea1d9847778160f2d0c74950812fd8d0,automotivo,57.0,370.0,1.0,5600.0,30.0,25.0,25.0
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57.0,364.0,2.0,800.0,45.0,10.0,34.0
75c1defd23a9893201a8bed3740168eb,eletronicos,60.0,653.0,1.0,401.0,17.0,12.0,15.0
6ca99f05e9c1952a6597264e87f01378,informatica_acessorios,57.0,782.0,1.0,1900.0,28.0,12.0,33.0
b2a40530065c5d88115cfa7560151794,perfumaria,55.0,888.0,1.0,125.0,16.0,7.0,16.0
fff81cc3158d2725c0655ab9ba0f712c,beleza_saude,54.0,643.0,1.0,58.0,16.0,16.0,11.0
aa2f69939ecb8795adbd9d1fddb05728,cama_mesa_banho,58.0,709.0,1.0,700.0,30.0,3.0,26.0
ee57382feacda945f9ce1b6e23da96ea,perfumaria,55.0,1752.0,1.0,250.0,16.0,16.0,15.0
23ea3287091e8d1237bb93f92177a39b,informatica_acessorios,53.0,1951.0,4.0,550.0,21.0,4.0,14.0
81e057ba50dab8e85df716fabefa2adb,esporte_lazer,36.0,697.0,2.0,270.0,19.0,8.0,10.0
ac1fcaf7402bfbf019afdcce1a784ad4,cama_mesa_banho,30.0,352.0,2.0,450.0,45.0,11.0,11.0
1264d5ede085c34d455f62cceca87791,moveis_decoracao,61.0,3781.0,1.0,2050.0,33.0,8.0,26.0
ebcefe0202e6d4a7a3a115397fe0f78c,relogios_presentes,56.0,585.0,2.0,270.0,18.0,9.0,12.0
b7ef4098281dc17c89d97374e19ef04c,bebes,59.0,708.0,2.0,950.0,39.0,10.0,26.0
129de02d0ac6adf4f77c41bc157adbeb,automotivo,55.0,2527.0,2.0,250.0,20.0,4.0,16.0
71b7bb7d435217ef96c1ec8e48421599,esporte_lazer,37.0,190.0,1.0,980.0,32.0,26.0,23.0
386cb36cffc83f379c65f1329bd66508,informatica_acessorios,57.0,783.0,2.0,400.0,18.0,15.0,16.0
788c7d26301bf6647bc50339f16fe67b,beleza_saude,29.0,431.0,1.0,150.0,16.0,5.0,12.0
55953c1454eebd2ff9d29c698d9310df,informatica_acessorios,36.0,265.0,1.0,80.0,18.0,14.0,17.0
8cd0af4160df609b19513a93e40899a6,cama_mesa_banho,31.0,254.0,1.0,1925.0,38.0,13.0,20.0
12a46620105cc4bf4d193fed203ab9e6,esporte_lazer,53.0,921.0,4.0,150.0,17.0,5.0,11.0
b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,43.0,295.0,1.0,371.0,20.0,16.0,16.0
303e0abaf09605c8c5ac632f72a3afb3,automotivo,52.0,1771.0,3.0,1750.0,35.0,10.0,45.0
1e291c0c369924c39765c90de669e4b4,malas_acessorios,56.0,948.0,2.0,9560.0,31.0,45.0,54.0
2a7d1be78b464ce799d177a408e327c0,eletronicos,51.0,825.0,1.0,250.0,18.0,17.0,18.0
7e53e051875b2a0c9f22acd8a9a29a20,industria_comercio_e_negocios,56.0,508.0,1.0,11300.0,44.0,34.0,25.0
74850f45482382bc80f8000b2441d5b1,utilidades_domesticas,54.0,1862.0,6.0,1300.0,30.0,10.0,30.0
7c4a8bec217df1de0df2b5aaf8175b65,audio,58.0,675.0,2.0,167.0,16.0,4.0,11.0
48fcadc21e52503298f6f6519475c3e1,bebes,46.0,1057.0,1.0,650.0,36.0,15.0,25.0
6727051471a0fc4a0e7737b57bff2549,pc_gamer,60.0,1532.0,3.0,650.0,16.0,22.0,20.0
e4c20c867bf5ef9bd109b0ba8a60cd5c,automotivo,52.0,156.0,1.0,9050.0,60.0,30.0,30.0
edfb12f6fd9cb4fb1eec00ad28ea5c74,fashion_bolsas_e_acessorios,30.0,401.0,3.0,100.0,16.0,11.0,11.0
71aff090388f23854bb21d91cfe11607,informatica_acessorios,24.0,308.0,2.0,200.0,19.0,5.0,13.0
8ceb6a29cf065f382c7b8cbc9fea3a84,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0
f9eb0aeafb5aa02dd5889376063550b9,cama_mesa_banho,58.0,352.0,2.0,400.0,50.0,11.0,11.0
7417df21911850fd367d69e73c4b36d1,beleza_saude,42.0,2023.0,5.0,700.0,30.0,5.0,20.0
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59.0,476.0,2.0,394.0,17.0,11.0,14.0
8f7ba3a21866ed0cf0233dd71fa0da72,informatica_acessorios,50.0,703.0,1.0,223.0,19.0,12.0,12.0
1ec5253cf0b6d3a31b822770cfa139b5,utilidades_domesticas,28.0,337.0,1.0,9000.0,50.0,14.0,50.0
82e7ca24faa9dc9a072f94e0ac420c95,beleza_saude,39.0,226.0,1.0,400.0,22.0,19.0,21.0
aef74719b37c2e1d6be96b4e50495ad0,fashion_bolsas_e_acessorios,50.0,2164.0,5.0,975.0,33.0,25.0,28.0
1a405418406359cc2b8815f93bf359c2,esporte_lazer,56.0,1007.0,2.0,4550.0,20.0,20.0,20.0
dc23131445c27852a44f8ad0d94b3d0f,cama_mesa_banho,39.0,733.0,1.0,3600.0,38.0,20.0,25.0
270e70a55f9a0917f86b37cb32afcddd,,,,,300.0,30.0,6.0,12.0
0f39dd7b84f0532254c167aa5ad6bbca,beleza_saude,55.0,1125.0,1.0,333.0,21.0,9.0,21.0
ecd7770e1f7f64ee8c295da808d2ce5b,casa_construcao,55.0,918.0,6.0,750.0,16.0,20.0,16.0
cb8209d6b80bfeffaef2d1f694aa93a9,automotivo,56.0,870.0,2.0,1000.0,30.0,15.0,32.0
a44f1df44a1ab489c5e635885e91c9ed,beleza_saude,46.0,2123.0,1.0,2229.0,32.0,20.0,21.0
56d41ba4e2811d7bfca68aadf164b32b,construcao_ferramentas_construcao,44.0,217.0,1.0,150.0,20.0,3.0,20.0
eab77f3ca90afdb347367c198efdb8be,beleza_saude,42.0,632.0,2.0,250.0,22.0,12.0,17.0
36a0c4a620e0ae5660ddc2924d667b4a,informatica_acessorios,56.0,1360.0,1.0,200.0,16.0,16.0,16.0
c49c7c01a63850cb995c304b97c11bcd,cama_mesa_banho,50.0,463.0,1.0,14300.0,70.0,30.0,60.0
4d2b9b97c4d3a297e9f32f0b9e44c181,moveis_decoracao,48.0,152.0,2.0,1350.0,25.0,23.0,25.0
6464a70bdd9b0f0dd41a7ceee51c9c7e,cama_mesa_banho,59.0,365.0,1.0,1700.0,35.0,9.0,36.0
ab8a616a62326859211452cc82885197,bebidas,44.0,857.0,1.0,150.0,18.0,18.0,18.0
e969c0b5b997b22894446bc30f5e0b45,casa_conforto,60.0,214.0,2.0,1350.0,40.0,20.0,30.0
c00963ccd3f4428e1c8d4c12aa376c59,automotivo,31.0,801.0,5.0,1375.0,31.0,30.0,28.0
3d6a21fcd60617f9f10afd601e588d04,automotivo,34.0,571.0,2.0,1150.0,54.0,17.0,24.0
3d3024d7a67ec33c1e3e6e4fcebf80f9,bebes,50.0,346.0,1.0,750.0,40.0,5.0,32.0
a7dbbe93d8efca23c8ca3e1821486cb8,esporte_lazer,50.0,943.0,3.0,300.0,16.0,10.0,11.0
3154b455f8ac2cef3be89aae6badd2c8,perfumaria,41.0,300.0,2.0,200.0,16.0,16.0,16.0
ec529a51d3a0832578dc8ca51574d2bd,moveis_decoracao,53.0,682.0,1.0,250.0,32.0,2.0,22.0
fdfb90feb49d2b41b8283a8ec6e95590,instrumentos_musicais,59.0,1123.0,1.0,11600.0,45.0,20.0,100.0
4697e1b622324d38a8989bff2bdc1c84,papelaria,41.0,276.0,3.0,150.0,20.0,20.0,20.0
fcda3a9193321b42d5b6177aa4f9e3ed,construcao_ferramentas_iluminacao,60.0,695.0,2.0,300.0,16.0,8.0,12.0
1d496423fce0841afd60434ee1ed837f,telefonia,56.0,2045.0,1.0,100.0,19.0,6.0,13.0
e583bb5fa3cb1e876a6ea48f21dfef34,artigos_de_festas,59.0,761.0,1.0,350.0,27.0,9.0,19.0
0a4af8f868e8a22b279c9d0a24d36537,moveis_decoracao,60.0,538.0,3.0,500.0,17.0,17.0,17.0
3818a07e6b254165220a6c0eb6e7b538,brinquedos,24.0,305.0,2.0,1225.0,27.0,32.0,21.0
4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49.0,1495.0,3.0,600.0,33.0,19.0,13.0
ff25a6dd5b0db59bf1f8977c272270d0,utilidades_domesticas,60.0,526.0,2.0,750.0,20.0,20.0,20.0
92b6bcc1131f89babfad92a21eee0c65,automotivo,57.0,951.0,5.0,100.0,16.0,4.0,11.0
0e2af4376f0bd3832dec90a4d7b7ec54,automotivo,43.0,207.0,2.0,50.0,26.0,2.0,19.0
71137504070dc94a0e1d04089985f3e2,esporte_lazer,55.0,1723.0,3.0,1150.0,80.0,8.0,15.0
6d5b0463de821d49fa92da09e30a4846,beleza_saude,44.0,1967.0,4.0,650.0,27.0,4.0,11.0
1a4f338579cef9360aa407e3d97b4c89,cool_stuff,56.0,1226.0,2.0,200.0,17.0,17.0,14.0
2044a12ee7346af1ca8f9357bea3fea2,perfumaria,34.0,169.0,1.0,422.0,23.0,10.0,15.0
e4c7ed7a832858c17d60ad5e38b00aba,cama_mesa_banho,35.0,155.0,1.0,750.0,40.0,4.0,30.0
24baefeed71136f90df0149ca1e85c49,automotivo,56.0,874.0,1.0,150.0,27.0,10.0,13.0
59013456264614e8f78024619f8b2972,esporte_lazer,58.0,950.0,3.0,475.0,16.0,8.0,11.0
0b82f8e74a871a1bcba36e9b14facd44,beleza_saude,32.0,3564.0,1.0,50.0,16.0,9.0,11.0
d730dcd6017ae7bc8a4b5561f18c6d59,papelaria,59.0,302.0,1.0,300.0,16.0,6.0,11.0
8378dd5a08699f8c95ea6f6c147d4e83,beleza_saude,26.0,515.0,3.0,400.0,18.0,8.0,18.0
e9eddac769237a45defef45db2f9cf1c,esporte_lazer,53.0,1103.0,2.0,300.0,16.0,4.0,11.0
5e3b4b17383b90a3129e552bd71bf2b8,beleza_saude,59.0,1310.0,1.0,1450.0,20.0,15.0,15.0
9711e523a681d75526ae8a1e98c8b2b8,beleza_saude,49.0,1675.0,2.0,350.0,30.0,5.0,12.0
dd1247b741df1771259ee7beb0e4b8fc,relogios_presentes,52.0,716.0,4.0,200.0,16.0,2.0,11.0
f6fad60be7dd27d515ce0c99b3d39f6a,beleza_saude,53.0,939.0,2.0,1250.0,35.0,35.0,11.0
a2105c8c0d5d99dbc5a2a9ad94321e5c,esporte_lazer,58.0,1274.0,2.0,4800.0,58.0,10.0,50.0
3e34352aa9c04170d941a9a8c6a895bb,pet_shop,55.0,618.0,1.0,125.0,18.0,10.0,14.0
494e5f4c3ccfa2520421fc87b9d368b5,beleza_saude,58.0,812.0,1.0,230.0,16.0,16.0,16.0
fd76a5a3907232c96615967475f8689f,moveis_decoracao,63.0,723.0,8.0,26400.0,75.0,45.0,49.0
4910917f05092f331bf3a477f791cc01,relogios_presentes,52.0,102.0,2.0,250.0,40.0,10.0,25.0
7230cb7a5b93cff3d0869183495f053f,utilidades_domesticas,44.0,417.0,1.0,5200.0,40.0,20.0,30.0
c956bde83b283fe27c438080dcb246c5,utilidades_domesticas,38.0,547.0,2.0,7250.0,32.0,28.0,27.0
08adf4f96646dd795d6f472ff1a1ece4,automotivo,38.0,2304.0,4.0,250.0,16.0,6.0,15.0
529bb98486625f3590837af3e22e49a4,informatica_acessorios,42.0,652.0,3.0,250.0,19.0,3.0,15.0
3d36ef6c6d553500f4240920658689e3,brinquedos,48.0,819.0,4.0,1538.0,25.0,36.0,31.0
656e6ea7d86cf0008e67b693d33cc357,beleza_saude,60.0,919.0,1.0,100.0,22.0,3.0,15.0
6b5170a2d3ae93a38e63f17b356da239,utilidades_domesticas,40.0,464.0,1.0,1200.0,28.0,8.0,13.0
aca71e1fceaea4278f27aab8a3498f60,automotivo,57.0,1331.0,4.0,100.0,16.0,4.0,12.0
ee99cd2d468819078af4687f923cf17b,moveis_escritorio,43.0,2230.0,1.0,15200.0,58.0,28.0,58.0
2ba4dc95f18bb2bedbef662cb24de95e,brinquedos,30.0,698.0,3.0,10300.0,39.0,49.0,42.0
e132c414f9160348b91b777cd060f815,utilidades_domesticas,46.0,721.0,7.0,1500.0,22.0,29.0,22.0
cf78006a2a6b0429b9663edd99bb38f9,moveis_decoracao,49.0,399.0,1.0,1900.0,28.0,19.0,21.0
9e4cc01dcef75a47d9cd6c816d874cca,cama_mesa_banho,56.0,270.0,1.0,3675.0,46.0,12.0,43.0
3003a2841d6a775095317139ed2f7943,utilidades_domesticas,43.0,309.0,1.0,1205.0,39.0,24.0,23.0
b587e5fbc8f3573cb77c210bae6c3093,fashion_bolsas_e_acessorios,13.0,175.0,1.0,150.0,20.0,20.0,20.0
439d0c278b77ddc4b1488de210c8df35,cama_mesa_banho,44.0,641.0,2.0,1950.0,50.0,10.0,40.0
9f23bda5c0e1b5cf4d0353ecbb55b725,informatica_acessorios,59.0,185.0,1.0,50.0,16.0,8.0,11.0
de92134fd940e9302d27c31af4581fbd,eletroportateis,50.0,797.0,1.0,438.0,25.0,12.0,15.0
46014d47c7acdbd7ab5850d95ec85106,cama_mesa_banho,56.0,147.0,2.0,1200.0,47.0,7.0,45.0
6ed25ca69ed89451aae75d436337744b,telefonia,57.0,1016.0,2.0,150.0,19.0,4.0,11.0
99d6706e504e4c358c2b5dc88e828d74,beleza_saude,39.0,1593.0,1.0,370.0,25.0,14.0,13.0
d529c23aaa143a69fea24ed9c77a1675,utilidades_domesticas,47.0,687.0,1.0,7150.0,35.0,28.0,32.0
a6579aa8d097e9c13d6749ecf4a2117f,artes,35.0,638.0,6.0,400.0,16.0,62.0,16.0
e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53.0,346.0,2.0,733.0,17.0,10.0,18.0
22a8168cf1f1c6347da8d29863b7f75e,consoles_games,53.0,2013.0,4.0,155.0,16.0,7.0,14.0
14d9afd912784344d5bb9a12b23478d2,cama_mesa_banho,55.0,318.0,1.0,4825.0,48.0,25.0,40.0
aa50ff149386fb0469e22f41b39652a6,cama_mesa_banho,55.0,608.0,1.0,7325.0,25.0,63.0,63.0
b4b6d57077183818e56eb57b4e69c6ec,telefonia,54.0,1529.0,2.0,250.0,16.0,10.0,11.0
341d85d688ecc3353cf2a968e7ad0dbf,beleza_saude,47.0,554.0,1.0,350.0,16.0,10.0,20.0
625522e2041f5759bc483af612e22718,cama_mesa_banho,41.0,582.0,1.0,1450.0,35.0,19.0,45.0
68106dcce45696d316763cb7e5678487,beleza_saude,54.0,1769.0,1.0,500.0,20.0,12.0,14.0
bcc964ed123bd73528eefd98c8ce6726,utilidades_domesticas,46.0,252.0,1.0,300.0,23.0,5.0,16.0
484734cd41290be450c867e1dc43a57d,bebes,46.0,1061.0,1.0,650.0,36.0,15.0,25.0
d068b5273f2823a2b01f34b7175c5e50,utilidades_domesticas,51.0,202.0,1.0,700.0,25.0,41.0,25.0
8b395ea13c2e262687ff3e463c8867d4,malas_acessorios,57.0,327.0,4.0,300.0,30.0,20.0,12.0
0a5ae82bab180da12f59a70b21605f92,telefonia_fixa,55.0,1278.0,1.0,850.0,16.0,8.0,16.0
43b54d1fc56ff394092a3dff6be2d39f,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
50d77758742285ff49f340ebdf0df5a7,eletrodomesticos,56.0,953.0,3.0,500.0,30.0,12.0,17.0
a067f34727f55a883d84f5b3a5c72255,beleza_saude,53.0,2703.0,7.0,350.0,19.0,11.0,23.0
f08d78a6e7eecc6f3f51fad33ce7be1b,beleza_saude,25.0,1454.0,1.0,1454.0,19.0,18.0,14.0
