review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
8dda028c0554c725f83c981661315957,5fc25db83662b2660bd61440ba3ec9b8,4,,,2018-08-07 00:00:00,2018-08-09 20:44:49
e9d1840dae441dcab00df1e2024b3579,9d70bcdf379a446b3a834de708aa7781,5,,,2018-07-08 00:00:00,2018-07-10 11:18:41
efb829bf35cf0b7ce4e225788a9ce685,42ae5f07337ca05cc783cbf53a52e1b5,5,Excelente!!,,2018-08-04 00:00:00,2018-08-05 12:04:03
0d04f003649cea9d3cb16710f97532d3,bd7f6df012ed820ea52bf7f46da3026e,5,,,2018-06-14 00:00:00,2018-06-18 14:59:35
2e0fa017c4ac42cf2dc2a2ac6400ce70,c190d3402592ee86d5e9978ced572730,3,,,2018-06-23 00:00:00,2018-06-24 21:46:07
2229817b85fc816b9f9a6a0e7f38d7f3,e18b75b8b2ba4ce613d10b2fd820aef9,5,,,2018-08-03 00:00:00,2018-08-06 14:22:08
f1dcc4a7a8b4f999eae0ec33d495084e,228df0c2e8c23cc26e2a14eeb701fba7,4,Bom,"Demorou para chega, porém no último dia do prazo.
Gostei da gualidade do produto",2018-08-28 00:00:00,2018-08-31 17:16:12
acdcc64be315d62480bf829952605193,6c903ab037ef7aebdda6d9a9aa9d6851,1,Ruim,Meu relógio veio funcionando sem travar e faltou uma caixinha pra mas segurança. ,2018-06-27 00:00:00,2018-06-29 00:36:47
b4176b6cbf47a630cc558d5ce07ef05f,f192c53f0f7a62873a327def931c1b55,5,10,Otimo,2018-08-22 00:00:00,2018-08-25 16:31:27
82858e50b5c8165e82df91e7e3310b87,d857d0a4f3a11a5edda482cd70b6008a,5,muito bom,"tudo perfeito prazo, preço, qualidade...
",2018-06-20 00:00:00,2018-06-21 14:04:34
53b10a13ddfc3c99b48ea59104dc95ed,246e2c3c7b7c4759966d8a76513b0ad8,5,,,2018-07-04 00:00:00,2018-07-04 21:24:20
6856899a402db4958e9980b7df10bd73,f544502f7cd11a14cdc792d87c7795d5,5,,"Muito bom
",2018-08-17 00:00:00,2018-08-21 18:05:52
bf34baa5a3e643966eaa5e96c035cc30,b90228d9050d13c266a67be0e92ccd00,5,muito bom,exelente som e realmente bem reforçado o cabo,2018-08-08 00:00:00,2018-08-08 19:18:06
f85b5acf1ee632b46c14a29809e7b160,554940826c32f26dead171bcb9011775,4,,,2018-08-09 00:00:00,2018-08-09 23:39:35
8179eb34f345e70f71a4a3e7191f7ef9,f43f30b7f0ab764f863d9340e06c3f25,5,Ótimo atendimento ,Muito bom o atendimento a entrega foi rápida e o produto foi entregue.,2018-08-03 00:00:00,2018-08-03 22:17:55
f242fc14d2a6c4956991c517cbe7251b,bedff73fa5a137527ba9314cac93b7b3,3,,,2018-07-21 00:00:00,2018-07-23 19:14:04
5873a1be88caec9fca747a0f5d72312f,bfdc35e6060f9b6cd2227b660dfc3b70,5,,,2018-08-16 00:00:00,2018-08-17 11:43:32
92b9774992814a228660d86ad3555d79,9ff047a1638917c70a538d0aa9cdb6d3,5,super recomendo,,2018-08-18 00:00:00,2018-08-19 14:06:30
578c2a274321c114a6adb7119f8e0c7d,6443b4f756cbc4f80a3b160fd117bfeb,5,Excelente Compra,,2018-08-08 00:00:00,2018-08-12 21:32:26
d7aaa945f7daebe7199d858372579a51,0d702a2aa767d3a728780f8b61e31a46,4,,,2018-08-10 00:00:00,2018-08-11 13:41:10
36745754c103f3ac0dd9a01b034c729e,8b531c937807bb67b6cfb0afa1be6ee3,5,,,2018-06-14 00:00:00,2018-06-15 16:46:56
c25ec4444a3a9e0129ac32000acf23d0,89daf16ca38d1dca141ca4b225351c02,5,Otimo,Muito bom em todos os aspectos.,2018-07-07 00:00:00,2018-07-09 21:58:38
b36a0857438412d016fb89fa440eabcd,ad1c343f53639ad550761c2653c191b0,5,,,2018-08-23 00:00:00,2018-08-24 19:21:02
561a18e680e9f2e08fac0c1b72fbb1c9,bf48c37aab37d5df8bf6bd53727693d8,3,,,2018-07-26 00:00:00,2018-07-30 14:34:58
31bccb8a92ef436bff3b116af68ca0f7,665d84d48d4c7c497117465e6f02f92f,1,insatisfeita,ja passou o prazo de entrega e ainda nao recebi o pedido,2018-08-08 00:00:00,2018-08-08 16:33:34
3b5713e801d7b32b3b3f18ae0e01d7ef,7858a830420b9bc393b55bcf268eeb36,5,,"Mesmo depois tanto tempo sem comprar,no Noooso Shopping, vocês continuam dando um show de logística!! Parabéns baratheon, produto entregue em Quatro dias!!!
Obs:a previsão era de 23!
Obrigada 🌷",2018-08-10 00:00:00,2018-08-12 21:43:18
15c3d738e7733f346390f5b7eb07ff2f,b92443e927b172234edc7c7ff4e74976,5,,,2018-07-28 00:00:00,2018-08-01 15:30:32
6f66b7053250fc06791cffdf05d5a32d,177f8b6f0cfd6ef224d0caf1e59d89bd,5,super recomendo,Ótimo produto,2018-06-21 00:00:00,2018-06-22 19:36:04
0b771d60ec2a53024402650e82d43c3f,b11b5fa23629054214fa15a68c0cfe73,3,Falta um quadro,"Dentre os sete quadros que estavam no pedido, um deles não chegou. Gostaria de resolução e receber o produto. Aguardo retorno.",2018-06-26 00:00:00,2018-06-26 23:12:33
2a61d085eeb680affbcf4cbb49e62a1b,9014b176a3efa6ac1b06cc50cf2d3fff,5,,,2018-08-28 00:00:00,2018-08-28 23:23:03
5f2f81b2c6f71fce0db3c57d0674512f,9eedaa8643ebca26e894f58017d00970,5,Excelente atendimento ao ,Interesse em agradar o cliente e ótima mercadoria,2018-08-18 00:00:00,2018-08-18 22:14:16
28bd97c0d1bb8fe71145880138994ecc,915cfc1bb5564cda804c1e544780f701,3,Bom material no geral ,Único ponto negativo é que achei o tamanho pequeno e o tabuleiro não fica fixamente reto. ,2018-08-30 00:00:00,2018-08-30 21:10:29
83d029a86bd37cace752ffa3d63852ec,4123a46501472ba0fa021d7532462e27,5,,,2018-07-06 00:00:00,2018-07-08 10:19:40
5dc96dfd9c8499bb5c4e450e3f8fbedf,c0199e1948471c7a3067b98fa16d16c5,3,Entrega foi rapida,,2018-08-17 00:00:00,2018-08-20 11:57:59
498180f9a0cf018dbf2c7c1927f4e556,b4c86abf900a8e53f4b9622532c87ea4,5,,,2018-06-24 00:00:00,2018-06-26 16:19:32
1f2dfe6442d6a7ce7e1a6f0d0bffec7c,e7a9a4e0aae16d3a2f05bf2e75cf678d,4,,,2018-08-25 00:00:00,2018-08-25 22:45:54
82166b51cc1bae74d892e37e56a7d3bb,97823d6731e59cd6b4f9d3ea113a976e,5,Recomendo!,"O produto é simples,de acordo com a imagem e com o preço pago.Obrigada.",2018-08-01 00:00:00,2018-08-02 12:22:45
83d5e74ab21b2e9142ba0c32096ff0c9,c63f87e803b2bb102390ae4a77ece207,5,,,2018-07-27 00:00:00,2018-07-29 21:34:44
bcdf02f77cddfe21d02df52eb8c21723,96fac65dca5efca83efce7194c1b8605,5,,,2018-08-02 00:00:00,2018-08-05 13:24:19
cd9bb9108b469543a66ae5f615285367,e17d3302a2923d0185757dfca4243419,5,Maravilhoso!!,"Super indico ,entrega antes do prazo ,produto de oti.a qualidade!!amei ??.",2018-06-29 00:00:00,2018-06-30 03:30:15
b61ec183a72fac22c6a9a7cec6e22797,3fe4ba391eeff167bfdda2c590013b02,5,,,2018-06-15 00:00:00,2018-06-15 19:43:40
d8b393d142adc22e494148b8d0c87c74,f83d61ff63b249ebaf932dc3e7e2532a,4,super recomendado,muito bom ....,2018-06-29 00:00:00,2018-06-29 21:34:20
2bbc918eab61cc9c51afa4c62734d14e,70dd6272528235d8324f3d154b94861f,5,,"Entrega rápida, produto com ótimo funcionamento. ",2018-08-04 00:00:00,2018-08-05 09:51:51
366c713f78d8cb6fbed133e5070825bd,f61b4ccbaddccab272bfc6fb3832cd85,1,,,2018-08-11 00:00:00,2018-08-13 12:17:55
6253a478e91bf397f225652687233073,7e6507919e5e16849dd9a0f4354209d9,5,,,2018-07-28 00:00:00,2018-07-30 12:11:55
876170a550c72ee4d0b7e955d1165926,192280704cc4c1f82086c55f0622f09b,4,,,2018-07-31 00:00:00,2018-08-01 14:00:09
a8d2620e3b447110c74c9139bf446819,48f5a8fa0f281cf8ab2f7905a11c3c29,3,,,2018-08-03 00:00:00,2018-08-15 10:20:17
799971409aa85a412ad8b1e72afa71bc,231f5faa326e8643dc979ef4dcc9cd31,4,,,2018-08-16 00:00:00,2018-08-18 20:49:12
bfe7e0c405fda109d3e9be2725b47221,70669aed7ddba4c10b2243a0634069f5,5,,,2018-08-29 00:00:00,2018-08-30 11:17:09
b1a722293efa303c51e067270be0bb2c,04652586a8416e68609d21f267dee2f6,5,Ótima compra.,Produto de alta qualidade.,2018-08-10 00:00:00,2018-08-10 23:54:15
b0d6dcd717392838c47c7298408adcf0,16725237f8f6e32f876dfeca7624063f,5,Ótimo,Ótimo,2018-08-04 00:00:00,2018-08-05 21:02:04
b18d9536338863743c97f47d552d9375,4da937ffa1e058f52a9eeb89187d65b5,3,O relógio não funciona ,"Entrega no prazo, produto correto, mas o relógio não funciona ",2018-07-27 00:00:00,2018-07-27 20:16:13
da4befc2cff46ad05500bc1548a1e4fa,e94de2da68be96cc9b05b8dfc378f03c,4,,O produto está OK. pena que o CD veio quebrado. ,2018-08-03 00:00:00,2018-08-06 21:00:51
321a99ce17abfc6d3f451a0e79ea2f36,4c43459211e81f383114dbcc328b7ac4,1,O cartucho não é original,O cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.,2018-07-03 00:00:00,2018-07-09 14:31:02
2c88cb8f773ea36ed022617642f25950,c765302c18a92bcea0bc5c976bae0174,5,,,2018-07-04 00:00:00,2018-07-07 12:09:25
36bbf0f0c5a5feac7466f7faed9f06f4,cb2dcd0d679928c3c5d29e5479982901,5,,,2018-08-21 00:00:00,2018-08-22 19:16:23
2ae5c6a857fe68920f67fc6ca7ccb4d3,859baae7fe80b6ffdc2904cc16e16431,1, voltagem errada,Realizei a compra de um secador na voltagem de 220v. Recebi um na voltagem de 127v.No momento da troca n havia disponível no 220.Por este motivo quero meu dinheiro de volta.,2018-08-08 00:00:00,2018-08-08 14:44:09
f40c8f584ae852637841fb20b24874e5,470e4a0aae7ae6c3bb0aa161b7abf205,5,,,2018-08-03 00:00:00,2018-08-08 22:47:56
ffd1dae5ff6fc7d3e77dce7837063091,7267a487cb9868419cf7109852e4ec34,5,RECOMENDO A TODOS!,"EXCELENTE PRODUTO... ENTREGUE ANTES DO PRAZO, ESTOU MUITO SATISFEITO!",2018-06-19 00:00:00,2018-06-21 21:04:41
e7a317c08250cd1c49c38a77390ae358,ef553ba476c9bf8051035dfc9fdeda79,5,,,2018-06-30 00:00:00,2018-07-02 10:20:06
45e1a64cb271b11eebe50533e5f75177,689dcb65c9cc37f74d83b547261117f0,4,,,2018-08-14 00:00:00,2018-08-15 14:12:05
e4c451cc55e6e469e067266dc474fdfc,36534fe142509f207606ad15c006b7dd,5,,,2018-08-16 00:00:00,2018-08-22 00:58:40
ecf5e5200428985a53624825c7a94186,1467273f73290140b548eeefa70dca8b,5,Muito bom.,Entrega antes do final do prazo.,2018-07-31 00:00:00,2018-08-06 13:24:38
7df9d538b114707f935f2fede821c53d,4f75714930281cf2a8b983e0dd8a3fde,5,FUNCIONA,FUNCIONA BEM TE SOMENTE UMA ESCOVA,2018-08-15 00:00:00,2018-08-17 23:40:24
5a11efe5029ccd1a8da4a010acc5a835,1f940fc941da73865323a8c30e2871f0,5,Boa,,2018-08-30 00:00:00,2018-09-02 23:02:08
e8665ad8d2a4022ed3f54b8d432b74b1,766e7d95f42217e02fa7c85a8c97a862,5,,,2018-08-15 00:00:00,2018-08-16 16:28:49
ef8ac800a84c208056f76e751b4ed695,cd1c8a9edd4e0f98b94e0080a2190f30,5,Super recomento,Ótimo produto; qualidade surpreendente; ,2018-07-12 00:00:00,2018-07-14 15:35:34
b47d194b6d89d7533d105e79538baf8d,1960190ca65fb64227cf890a91874094,4,recomendo ,*,2018-08-09 00:00:00,2018-08-10 11:34:29
cafb40e8a27eb63f6fe5aa6ec7f34eaf,434eed8762b5d851fc7ce3bcee924dc0,5,otimo,excelente,2018-08-02 00:00:00,2018-08-04 21:31:46
fb25f11adc7630e51a512d44f4cc4f0a,5394df5f572a529d916abd5272d0bb13,3,,,2018-07-07 00:00:00,2018-07-07 18:29:22
d2afe9603c1f04f142d8a7a11e389c06,08fa939ba176d6eb8430ef2990a68245,4,Bom o produto!,A princípio recebi um e fiquei chateada pois o pedido era de 2 suportes.Minha grata surpresa é que hoje recebi o outro.Nao entendi mto bem pq o correio fez isso mas o importante é que é mto bom.,2018-07-12 00:00:00,2018-07-12 19:05:52
d7d56380548912190ba3b62a868d3c46,1161d05f0e6a5950019ca1707ab080bb,5,Ótimo ,,2018-07-06 00:00:00,2018-07-09 02:46:10
cb70c4086bc1de51f450d8c9226ed9cc,91c4c61f5db7e025e8435b2e13e50f6f,5,,,2018-08-17 00:00:00,2018-08-19 23:44:37
a4e00d0952bb3bcfc469cab9590d70e6,fd7d4eb658279656ec6fa1ff66620925,5,Entrega ok!!,"Entrega no prazo e tudo ok!!
Recomendo!!
",2018-06-29 00:00:00,2018-06-29 23:01:04
68ef1fe0a477985904a76c6be4870dbe,bd1072cc4db9aa8b0a4a0188ce7254aa,5,,,2018-06-20 00:00:00,2018-06-22 02:52:07
123677b9b5cf02b90443c0f40ca276bc,e3650ea29ce4ca131ce317a0f291fd56,5,ótimo produto,"chegou rápido, em perfeito estado",2018-07-24 00:00:00,2018-07-24 17:05:03
6e243c3b67b590581d24c841ee2fbf13,d02c8608e14b940d4efee267ae23dc93,1,,"Pedido chegou incompleto!
Aguardando o restante.
Agradeço 

 ",2018-06-14 00:00:00,2018-06-14 12:29:32
f7040b9d4f98f9ce449b53a1ee79a879,91ba8089d2fac808ba2eebac6c8c8819,5,,,2018-08-24 00:00:00,2018-08-25 04:45:47
3dd797b0291e9db64b0070727126793f,b899ac30c0df28d003611ad4999aa487,5,,,2018-08-11 00:00:00,2018-08-11 18:43:37
b6929f8284b94e93ba342654f1836537,0f090dd2d83a9d755108584313c8208d,3,,,2018-08-22 00:00:00,2018-08-23 12:32:43
2619fc89e7c8d40800fd2301f1339c30,19419b6180c4c7b9f57c1753cef7b41f,5,,,2018-07-26 00:00:00,2018-07-26 16:23:05
0fd39ce70bbb9b832a4432aa8ccdd9b3,6d78e79c696c9f3be8ef263ead6a119b,1,,,2018-07-28 00:00:00,2018-07-28 15:11:47
6d68e1d026339788feceab92755ad800,6963678ab394ef16d2dbed6ee6d07c44,5,,,2018-07-25 00:00:00,2018-07-25 15:07:11
20a970303d522d99962595cfdd0cab23,c62746805b3e3593801b7880cd85c8f5,3,frete,"E quero o meu dinheiro do frete de volta, você paga o frete e tem que buscar no correio perdendo tempo e dinheiro se não vai entregar por que cobra frete eu vou ao procon.",2018-06-23 00:00:00,2018-06-25 14:33:20
9ae81f75b22024fa495a4ac3f5c2e746,6f160d3d9d471193fdc5aa47198ce815,5,recomendoooo super,adorei o relogio mto lindo,2018-08-08 00:00:00,2018-08-09 20:35:35
12abc8bea781e1ee15c8a2da82e9114a,7a48707977aa3d886e8410784c5e5cb2,5,,,2018-07-03 00:00:00,2018-07-05 20:01:22
41d52f680b49df1b07074975d7d16648,14f1fe61fec0f60c84af122793ddf0f9,5,,,2018-06-17 00:00:00,2018-06-17 20:22:18
2a00151fe71823fe81069266dae99de3,a7931d1356ebfaff87f69f952ff58208,5,,,2018-08-23 00:00:00,2018-08-24 12:13:02
ebd988c31f0cae56de8d2926edce7ca1,df0036e685fb491dbb08531f082ddbb6,5,Entrega rapida,"Entrega rápida e produto em perfeitas condições.
Exatamente o que eu precisava.
Inclui parafusos.",2018-08-14 00:00:00,2018-08-14 19:43:45
4d22ae6476976ae5dd25c00cb83b5ea9,031a7dab65c3430d325ad35ab8a95277,1,Me entregaram o produto e,Quero a troca do produto por favor,2018-06-28 00:00:00,2018-06-28 20:54:55
e871b580cf3e54692ed08fc8f1d2bd66,7d48e6b043ed5dac29ca0e41d3e3b584,1,Não recebimento de um pro,"Gostaria de uma posição coerente quanto a chegada do meu produto, pois desde o dia 11 era pra ter chegado e até hpje nada, nem sequer consigo rastrear!!",2018-07-13 00:00:00,2018-07-13 18:07:11
4b8cbeea3d13972f8b96e0a1735e4bfb,6f6adb6239aa458699f94784b3bb978a,5,,Perfeito!,2018-08-15 00:00:00,2018-08-24 01:06:53
35cfb06b2d3d8c048d2bdb37d61057fc,9fb1ba3c276b463ddaf0f78a653cde06,5,,,2018-06-16 00:00:00,2018-06-21 20:11:33
ec153d3d0b020d3c24623a78fa715f9b,0e5864ac7bd0aaa12bf5e9eb866e63f8,1,,,2018-06-19 00:00:00,2018-06-26 10:33:14
1668f3a73725461163bc4e132a26bd6f,18a8340e8091e1cec53fad4f26e66a4f,5,,,2018-08-14 00:00:00,2018-08-17 08:14:36
115327653f9656c7ff8f2a3c9c1968b3,88ab6b0ede7f19c65b5b71771b88254f,5,,Sim muito bom recomendado ,2018-08-30 00:00:00,2018-09-02 00:44:48
b91d1679052e726ee58d8fd9d8587dde,0a6941f89f53dc1f622f877b23601ed7,2,,,2018-06-06 00:00:00,2018-06-08 23:00:08
0be5543f11c12fad24d1384805619ba4,761504d99664606c4c83458bc89144a2,5,"Otimo,eu recomendo","O produto chegou certinho bem embalado ,lacrado e chegou bem antes do prazo combinado ,fiquei muito satisfeita com minha compra eu recomendo as lojas lannister .",2018-07-13 00:00:00,2018-07-16 04:13:49
cee7cce45f2e1a95144dd3ea05ba54cf,06bc7036f4e52afa8213176211d6ebba,5,,,2018-08-12 00:00:00,2018-08-12 23:16:06
7da105ecc469423f24fa4acad721aafd,7b734c5bc97dccfab80232a0efd694d9,5,,,2018-06-19 00:00:00,2018-06-19 21:54:26
a944c25c4d1fca8073d0b43b8c83ab65,421deffec215845f8632fb3543789f86,5,,,2018-08-31 00:00:00,2018-08-31 23:42:48
2abb48551f170a378ab9236382cbf82a,afa18fe18903345a7bd38e285f0bca70,5,,,2018-07-27 00:00:00,2018-07-31 20:51:35
d5f1f7b809a6434ab3f2b0a7a8e7a9c9,bbc87de149eab80106f390cd7014c3ad,5,,,2018-07-31 00:00:00,2018-08-03 02:37:11
e7f59c4470eb82b590e61b665afdd094,8c2189f32103647dde2d19e9045c2a76,3,,,2018-07-24 00:00:00,2018-07-24 14:41:19
17799b9ff3687c92cad26ee0bbe64929,ef817249ab50122bb09c57770019b1a7,3,,,2018-08-02 00:00:00,2018-08-07 10:07:21
7930a67c1c282a84294e361034b02649,42c9a9c778ca94f01517f4abb7e6df31,5,Excelente,,2018-07-06 00:00:00,2018-07-06 22:03:14
90123a2dfaa2c74f5d934a3b321c3388,d8e63c9990a74e7e6a7f16ad81251a3c,5,Excelente ,,2018-08-31 00:00:00,2018-09-02 23:43:12
7438327627986a9c97f1cf77c197b9b3,9ff4440ee0d71eac7b46592220856401,5,Excelelnte,Otimo,2018-07-26 00:00:00,2018-07-26 11:53:38
84e2b34549d952bc57bd991964c0127f,5c2c3051e99aa85bb1f2260f51e59f49,2,Pedido com 10 toalhas ,Não recebi ainda esse pedido,2018-08-26 00:00:00,2018-08-26 19:22:55
41a15c1d298e2bc5c23ec0dac4814d2f,5ff8bece1ba3adcb585b884358bb9917,4,,,2018-08-18 00:00:00,2018-08-18 10:50:11
e04216fc4e9380e6d4dde3aa434e2fbe,fd553da7e8c2b075f67da11e409e55ca,5,,,2018-08-08 00:00:00,2018-08-08 13:28:21
8569e4a0def149bc716774ce6c4ab57d,eeacc2219efa996957aa46ab696afbde,5,,,2018-07-11 00:00:00,2018-07-13 19:57:59
8069d7b073571cbb6522cae319c84bb7,f8d8215245fbbc9a2d8a4b94ec2ba540,5,Ótimo,Eu amei o relógio e chegou antes do previsto! ,2018-07-27 00:00:00,2018-07-27 22:41:08
6f1457c9353232ac77124164cb886388,45884a7283a93dd46695ead0cf9c0e95,5,,,2018-06-12 00:00:00,2018-06-15 23:42:46
29444ad0d742567872180774d4fc0f08,723fdebe8280ea74fca298382c4d7ac7,5,,,2018-08-18 00:00:00,2018-08-20 03:06:08
1ad70d7dec2c413aeb2bc6a3bc934395,bfbe4da70051b268f60475b51581c663,5,,Entrega rápida amei,2018-07-13 00:00:00,2018-07-13 21:40:14
05075afcf47e4fbc9b0fa9c833a183a6,2f9518f273a6399fe8a94d78129fe404,5,,,2018-07-03 00:00:00,2018-07-06 01:16:29
4d76ce613d8834c74c44479148f81037,cbd6b0d6698b0b6018dc2f613942fd42,5,Recomendo.,"Entregue muito antes do prazo,como o esperado.",2018-08-12 00:00:00,2018-08-14 10:57:23
8aa3b91b311d78114c9889b3ff86e69e,261bdcab01e8f8ebcf82abf1c64d9501,5,,Adorei,2018-08-28 00:00:00,2018-08-30 19:50:48
7128ece4a4f331e4c8125a71c6e5b6a3,8c942d6d0cb6781e00df7a3fafc8ef86,5,,,2018-08-08 00:00:00,2018-08-09 01:52:08
f49c59989efa5ab555c544269181ef3f,8a30bf14d715092cc05f458ad5837a7e,5,,,2018-08-28 00:00:00,2018-08-28 22:14:14
fd67957ddb8cd5de147f0c32094cdf61,353dd28caf3128fc754969ad49548d6b,5,,,2018-07-01 00:00:00,2018-07-03 16:15:32
43bf7d48ee35e1ef767b97badbbe7cd7,724074e91e873f7bba4b3548c59e5f92,1,,O produto chegou quebrado,2018-08-28 00:00:00,2018-08-31 10:50:27
c050bb84f3cb5909204a349a633c257d,67f38c0b9d8a42541af92de7b6a19ea5,4,,,2018-08-02 00:00:00,2018-08-02 19:51:39
8d62734c792b74e286bb2e6fd2c7b533,98b5257ffee92e64431051eca07f38c8,5,otimo,otimo,2018-06-11 00:00:00,2018-06-11 17:36:40
90e71b3ac2fdc8e3e7889a783e30de02,0b497dc78b09ae400416eabda31cf6ea,5,,,2018-08-07 00:00:00,2018-08-09 11:39:27
ccfee9e5041211b7c4e97ac5516ea624,13f71b34070e465311be5e70a4b726ca,4,,,2018-06-15 00:00:00,2018-06-16 11:32:46
b4019206ede1b4b34013c9b4b12b63b9,0e9f9f05e9d249728b37d577ce0661da,5,,,2018-07-04 00:00:00,2018-07-04 22:04:59
c82f437097168c5e48fd33846b806f12,cebd81d91393b014d64df92a97a7f80c,5,,,2018-08-02 00:00:00,2018-08-05 23:38:21
c581b4b924171c1bd6a0478ebf14afe2,d2c42241f393fe85f13e04a3a402c40e,5,,,2018-06-21 00:00:00,2018-06-22 00:31:23
bb8aed34f21cdb2cb8c043e61f4080ef,bc6e9624c0238056251784cf956cd10d,3,recomendo,"produto bom, apesar de sr 80 agodão e 20 poliester, mas fica lindo na cama recomendo.",2018-07-01 00:00:00,2018-07-05 02:03:14
0921984587f5daa5e4f014efd9a8a84d,b28a856ec450375c2c61dfb94250fbb0,5,,,2018-08-09 00:00:00,2018-08-09 17:41:08
3f117dee0fb21088ffcd972c767800fc,32c618cf9e5152197af878badcd117cc,1,NÃO RECOMENDARIA,O PRODUTO NÃO VEIO NA COR AZUL E SIM NA BRANCA QUE NÃO ERA A COR DESEJADA,2018-07-25 00:00:00,2018-07-27 20:06:50
9b653633a75b7b0d1a0e854a4705b732,4fa1036b592aee1a8008e9dc0a7158c3,4,,,2018-07-21 00:00:00,2018-07-24 00:32:21
87de3ec512159a5f95839157a76c45bd,5ad6b16f8a1d20ec9eaf8f9340406f0d,5,,,2018-07-01 00:00:00,2018-07-01 19:36:33
95933681bc9cbbac812c6854e155f2e2,d9cfa4b0f995deb2fa9758d5534e1d13,3,Aparentemente promete ,,2018-06-12 00:00:00,2018-06-13 00:59:31
022ac7d39c82347734a3e22ceec441ec,959505aeccc35d003ab580410022f433,5,"Assim como uso, recomendo","Muito rapido, muito pratico, sempre recebi os produtos exatamente como foram divulgados e ainda antes do prazo. ",2018-07-21 00:00:00,2018-07-24 03:24:13
913637e670575e7565e07801f3d97213,4b09eff002dc4f137082d6391f5fefda,5,Recomendo!,O produto é excelente e chegou bem antes do prazo. Amei comprar nessa loja,2018-06-27 00:00:00,2018-06-28 12:24:46
e2b6f30b9c45cf84b965172279b14bac,378d1ac3d8e22dd46990757398ae8500,4,Muito bom ,Muito boa na data correta ,2018-08-11 00:00:00,2018-08-12 14:47:46
ba6f63b982f013fca4db77476d7b05c0,3170de33866d3923448fa787230ef7d1,5,Muito legal,Meu pequeno amou ! Rendeu horas de brincadeiras a procura de fósseis,2018-06-24 00:00:00,2018-06-25 19:07:45
dde408fd7873eae379159e75022aef81,a13566e1ef3931ee9fc63bc9903446bb,5,,,2018-07-25 00:00:00,2018-07-26 10:05:57
22524189311ff080c1d558759d02a3fa,b2eda1812564491a3461f7e08104ed8f,2,,Tinha realizado meu pedido um vinho safra 2012 me mandaram safra 2016,2018-08-24 00:00:00,2018-08-25 10:39:25
976e77d0c36f07a31c73e5590ade2859,98dd966a1e38eb56010bc5d422f3d3ce,5,,,2018-08-22 00:00:00,2018-08-23 10:40:33
4b2672b2e92ba8e2070cc86df233f6da,69294a1f2dbe29a54c3a9c2421831d14,5,Muito bom,"Tudo certinho, chegou no prazo",2018-08-09 00:00:00,2018-08-09 21:08:59
78d5abaceed342e434893a939060a396,726f3a5a67d986cbbf10bbc4f72cd4fe,4,boa,Conforme informação,2018-08-14 00:00:00,2018-08-15 06:12:58
2933b04dc514c187d3c97cb9d10ec221,a62edb6b5312cdc742089aa7c336718c,5,otima,otimos produtos,2018-07-14 00:00:00,2018-07-16 12:36:05
66a4346e9ccd652b76279aa5fe1dea42,60320e541a6e9dc0cb5919399543f905,4,,,2018-08-05 00:00:00,2018-08-08 00:17:59
6cdc9539a4da4f1cb190d2cc623143d7,9a613bed98997c9e9969a5b93500f491,5,,,2018-06-14 00:00:00,2018-06-15 12:17:32
856de320ebf1fd063acd8164b060d0d4,75c3cc4d3b69230a82468be4d1afe002,5,,,2018-08-16 00:00:00,2018-08-16 19:39:44
380a94c153c4476dbdc4d4562fe7e207,741c75a2bee4e666de0415b10cd0cad7,5,,,2018-06-10 00:00:00,2018-06-10 22:03:05
6bccf9e3ade0a5abe418147c5ebb00a6,b727ad9e7a5b561a3601faa56d0a1aa0,5,,,2018-06-22 00:00:00,2018-06-22 21:34:52
ac46b0fe470a167ae37f5ae054416e13,0725ad25260ef550bc00be1179252efe,1,Entrega incompleta,Comprei duas unidades e só recebi uma,2018-06-17 00:00:00,2018-06-17 20:50:59
a83cf24d784d88e97d547d69b0221261,d4e252756885006a02c890a27d6bbf53,4,,,2018-08-30 00:00:00,2018-09-02 20:16:15
b57261edc2f1766b773981299cc5291a,9a5e2e79294284216bd97c19ba039cfe,5,,,2018-08-02 00:00:00,2018-08-03 12:33:47
6bab3790d12f916b835dae7f1f696536,ed525f27dd4e72335596c7964f887dc5,4,,,2018-08-11 00:00:00,2018-08-11 20:59:40
f244ce68a534e54d46a3f42b7ad73bc9,553682ad4457471eb0db66f89c9bedd5,5,,,2018-08-08 00:00:00,2018-08-08 22:52:06
b097e32b2327dbaf94de7a06ed3d241e,be5b278e38c06fb98c18c6ed0554b754,1,Produto errado,"Recebi um produto totalmente diferente do que comprei, abri pedido de devolução no site dia 09/08 e ainda estou no aguardo de uma resposta.",2018-08-09 00:00:00,2018-08-13 13:59:55
db646f02a2fa60d0c67738aecb611770,c66b4d4c8665330b53721d0f84feed9d,1,PROPAGANDA ENGANOSA,Não enviaram produto conforme o anuncio.A targaryen anuncia um kit e so te enviam um produto,2018-07-10 00:00:00,2018-07-11 14:35:49
8ee002c2de3b74a3d2c7da4ce1967258,4bdb3af7b8d5db206e5ea7b4f964ba4c,1,não recebi saia cama box,"saia cama box não recebi ,foi entregue somente o xale.Favor verificar o ocorrido.",2018-07-07 00:00:00,2018-07-08 14:42:11
